ocid,comprador,departamento,categoria,monto,dias_consulta,dias_consulta_origen,n_licitantes,adjudicado,descripcion
ocds-dgv273-seacev3-1229415,UNIVERSIDAD NACIONAL DE JAEN,CAJAMARCA,goods,303280.0,2.0,declarado,49.0,False,"ADQUISICIÓN DE MICROSCOPIOS PARA EL LABORATORIO DE TECNOLOGÍA MÉDICA, MICROBIOLOGÍA, ANATOMÍA PATOLOGÍA DEL DEPARTAMENTO ACADEMICO DE TECNOLOGÍA MÉDICA DE LA UNIVERISDAD NACIONAL DE JAÉN"
ocds-dgv273-seacev3-1229398,PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRO RURAL,LIMA,services,180000.0,2.0,declarado,13.0,False,SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE LA FLOTA VEHICULAR DE LA SEDE CENTRAL DE AGRO RURAL
ocds-dgv273-seacev3-1229342,PROGRAMA EDUCACION BASICA PARA TODOS UE 026,LIMA,services,0.0,2.0,declarado,,False,CONTRATACIÓN DEL SERVICIO DE MANTENIMIENTO DEL SISTEMA DE UTILIZACIÓN EN MEDIA TENSIÓN DEL COAR PIURA
ocds-dgv273-seacev3-1229284,MARINA DE GUERRA DEL PERU,CALLAO,services,95475.0,2.0,declarado,52.0,True,SERVICIO DE MANTENIMIENTO DE SESENTA Y SIETE (67) POZOS A TIERRA DE LA ESTACIÓN NAVAL DE PICHARI Y DE LAS BASES DE CONTROL FLUVIAL / 0012-2026-COMESNAPI / SERVICIO PP0135
ocds-dgv273-seacev3-1229255,MUNICIPALIDAD DISTRITAL DE SAN MIGUEL DE ACO,ANCASH,works,464886.85,2.0,declarado,7.0,True,"CONTRATACIÓN PARA LA EJECUCIÓN DE LA OBRA: ""AMPLIACIÓN DEL SERVICIO DE TRANSITABILIDAD VIAL INTERURBANA EN EL CRUCE AN 766 (SHIRAPUCRO) A CRUCE AN 767 (PASHPA) DE CENTRO POBLADO SHIRAPUCRO DISTRITO DE SAN MIGUEL DE ACO DE LA PROVINCIA DE CARHUAZ DEL DEPARTAMENTO DE ANCASH"",  con CUI N°2680199."
ocds-dgv273-seacev3-1229242,MUNICIPALIDAD DISTRITAL DE SANTA CRUZ - CUTERVO,CAJAMARCA,works,283350.17,2.0,declarado,7.0,False,"EJECUCION DE OBRA ""CREACION DEL SERVICIO DE PRACTICA DEPORTIVA Y/O RECREATIVA EN CASERIO EL PORVENIR, DISTRITO DE\nSANTA CRUZ DE LA PROVINCIA DE CUTERVO DEL DEPARTAMENTO DE CAJAMARCA"""
ocds-dgv273-seacev3-1229553,PODER JUDICIAL,LIMA,goods,81960.0,2.0,declarado,14.0,True,"Adquisición de sobres manila con membrete para la Corte Suprema, Corte Superior Nacional de Justicia Penal Especializada y Gerencia General del Poder Judicial"
ocds-dgv273-seacev3-1229552,MUNICIPALIDAD DISTRITAL DE PALLPATA,CUSCO,goods,678000.0,2.0,declarado,8.0,True,"ADQUISICIÓN DE SEMILLA DE AVENA INIA 903 TAYKO ANDENES ¿ CLASE CERTIFICADA PARA EL PROYECTO ¿MEJORAMIENTO DE LOS SERVICIOS DE APOYO AL DESARROLLO PRODUCTIVO EN CULTIVO DE PASTOS Y FORRAJES EN LAS 10 COMUNIDADES DEL DISTRITO DE PALLPATA, DE LA PROVINCIA DE ESPINAR, DEPARTAMENTO DE CUSCO¿"
ocds-dgv273-seacev3-1229550,GOBIERNO REGIONAL DE APURIMAC-GERENCIA SUBREGIONAL CHINCHEROS,APURIMAC,services,413800.0,2.0,declarado,11.0,True,"CONTRATACION DEL SERVICIO DE ALQUILER DE MAQUINARIA PESADA (MAQUINA SERVIDA), PARA EL PROYECTO ¿MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE TRANSITABILIDAD VIAL EN EL SECTOR EMP PE - 3S (DIV. RANRACANCHA) HUACCSONE - SINHUAPATA - OCCEPATA - FLORIDA EMP AP-102 EN LOS DISTRITOS DE RANRACANCHA Y OCOBAMBA"
ocds-dgv273-seacev3-1229544,MUNICIPALIDAD DISTRITAL DE ROBLE,HUANCAVELICA,works,2494911.97,2.0,declarado,4.0,True,"RENOVACION DE PUENTE; EN EL(LA) EN EL CAMINO VECINAL (PUENTE YANANYACC) ENTRE LA LOCALIDAD DE SAN ISIDRO Y LA LOCALIDAD DE YANANTAC, DISTRITO DE ROBLE, PROVINCIA TAYACAJA, DEPARTAMENTO HUANCAVELICA CON CODIGO UNICO DE INVERSIONES 2677238"
ocds-dgv273-seacev3-1229543,MUNICIPALIDAD DISTRITAL DE ROBLE,HUANCAVELICA,works,2234517.42,2.0,declarado,6.0,True,"RENOVACION DE PUENTE; EN EL(LA) DEL CAMINO VECINAL (PUENTE RUINAS) ENTRE LA LOCALIDAD DE HUICHCANA Y LA LOCALIDAD DE POLVO CUCHO, DISTRITO DE ROBLE, PROVINCIA TAYACAJA, DEPARTAMENTO HUANCAVELICA CON CODIGO UNICO DE INVERSIONES 2677234"
ocds-dgv273-seacev3-1229542,MUNICIPALIDAD DISTRITAL DE ROBLE,HUANCAVELICA,works,1893739.67,2.0,declarado,5.0,True,"RENOVACION DE PUENTE; EN EL(LA) EN EL CAMINO VECINAL (PUENTE SAN ANTONIO) ENTRE LA LOCALIDAD DE PUERTO SAN ANTONIO Y LA LOCALIDAD DE SAN ISIDRO DISTRITO DE ROBLE, PROVINCIA TAYACAJA, DEPARTAMENTO HUANCAVELICA CON CÓDIGO ÚNICO DE INVERSIONES 2677235"
ocds-dgv273-seacev3-1229536,MUNICIPALIDAD PROVINCIAL DE UCAYALI - CONTAMANA,LORETO,works,2596678.95,2.0,declarado,3.0,True,"EJECUCION DE OBRA: MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA, EN LA CALLE MANUEL E. ROJAS 4 Y 5, REQUENA CUADRAS 1 Y 2, Y PASAJE BARSESATH, CUADRAS 2 Y 3 DE LA CIUDAD DE CONTAMANA, DEL DISTRITO DE CONTAMANA, PROVINCIA DE UCAYALI, DEPARTAMENTO DE LORETO I ETAPA ¿ CUI N° 2643340."
ocds-dgv273-seacev3-1229535,GOBIERNO REGIONAL DE AREQUIPA - INSTITUTO REGIONAL DE ENFERMEDADES NEOPLASICAS DEL SUR,AREQUIPA,goods,172608.0,2.0,declarado,2.0,True,ADQUISICIÓN DE FORMULA POLIMERICA SIN LACTOSA PARA ADULTO PARA LA FARMACIA DEL IREN SUR
ocds-dgv273-seacev3-1229534,MUNICIPALIDAD DISTRITAL DE LOS BAÑOS DEL INCA,CAJAMARCA,services,211117.0,2.0,declarado,21.0,True,"Supervision de ejecución de obra denominada MEJORAMIENTO, AMPLIACIÓN Y EQUIPAMIENTO DE LA I.E.P N° 82040 VIRGEN DE LA NATIVIDAD, DISTRITO DE LOS BAÑOS DEL INCA - CAJAMARCA ¿ CAJAMARCA CUI 2109528."
ocds-dgv273-seacev3-1229530,MUNICIPALIDAD DISTRITAL DE CARABAYLLO,LIMA,goods,482012.0,2.0,declarado,17.0,True,Adquisición de uniformes para el personal de la Subgerencia de Limpieza Pública de la Municipalidad Distrital de Carabayllo
ocds-dgv273-seacev3-1229526,SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE AREQUIPA,AREQUIPA,services,302584.11,2.0,declarado,5.0,True,SERVICIO DE CONSULTORÍA PARA LA ACTUALIZACIÓN MASIVA DEL CATASTRO COMERCIAL EN PLATAFORMA GIS DE LA LOCALIDAD DE LA JOYA - ZONA CENTRO - SEDAPAR S.A.
ocds-dgv273-seacev3-1229524,GOBIERNO REGIONAL DE TACNA RED DE SALUD TACNA,TACNA,services,66612.0,2.0,declarado,22.0,True,SERVICIO DE IMPRESIONES DE FORMATOS DE HOJA CONTINUADORA DE ATENCION PARA HISTORIAS CLINICAS DE ASEGURADOS AL SIS DE LA RED DE SALUD TACNA
ocds-dgv273-seacev3-1229521,BANCO CENTRAL DE RESERVA DEL PERÚ,LIMA,goods,66955.0,2.0,declarado,17.0,True,"Adquisición, instalación, puesta en funcionamiento y capacitación de dos equipos de videoconferencias para el local de Carabaya"
ocds-dgv273-seacev3-1229516,MUNICIPALIDAD DISTRITAL DE NAPO,LORETO,goods,111300.0,2.0,declarado,5.0,True,"ADQUISICIÓN DE ARENA DE RIO, PARA LA EJECUCIÓN DEL PROYECTO: ¿CREACIÓN DEL SERVICIO DE MOVILIDAD URBANA EN LA COMUNIDAD SAN JORGE, DISTRITO DE NAPO, PROVINCIA DE MAYNAS, DEPARTAMENTO DE LORETO¿, CUI N° 2719789"
ocds-dgv273-seacev3-1229511,MUNICIPALIDAD DISTRITAL DE PISACOMA,PUNO,goods,457700.0,2.0,declarado,3.0,False,"ADQUISICION DE VACUNO MACHO DE ALTO VALOR GENETICO PARA EL PROYECTO: MEJORAMIENTO DE LOS SERVICIOS DE APOYO AL DESARROLLO PRODUCTIVO EN LA CRIANZA DE GANADO VACUNO EN LA ZONA CENTRO DEL DISTRITO DE PISACOMA, CHUCUITO, PUNO, CON CUI N° 2716169"
ocds-dgv273-seacev3-1229510,MUNICIPALIDAD DISTRITAL DE TINTAY PUNCU,HUANCAVELICA,works,1040691.89,2.0,declarado,5.0,True,"CONTRATACION DE  EJECUCION DE LA OBRA: ¿RENOVACION DE PUENTE; EN EL(LA) RED VIAL CHUCCHUCURI (MANDOR) DEL DISTRITO DE TINTAY PUNCU, PROVINCIA TAYACAJA, DEPARTAMENTO HUANCAVELICA.¿ CUI 2676939."
ocds-dgv273-seacev3-1229602,GOBIERNO REGIONAL DE JUNÍN - INSTITUTO REGIONAL DE ENFERMEDADES NEOPLÁSICAS DEL CENTRO,JUNIN,goods,73500.0,2.0,declarado,8.0,True,Adquisición de set Instrumental Quirúrgico (CONTENEDOR DE ALUMINIO) para la atención de pacientes oncológicos del SERVICICIO DE CIRUGIA MENOR Y ENDOSCOPIA DE IREN CENTRO
ocds-dgv273-seacev3-1229600,MUNICIPALIDAD DISTRITAL DE CAHUAPANAS,LORETO,goods,55000.0,2.0,declarado,2.0,True,ADQUISICIÓN DE DESLIZADOR PARA EL PROYECTO: MEJORAMIENTO DE LOS SERVICIOS DE APOYO AL DESARROLLO PRODUCTIVO EN CAPACITACION Y ASISTENCIA TECNICA EN EL CULTIVO DE ARROZ EN LOS SECTORES DE SILLAY Y UNGUYACU DEL DISTRITO DE CAHUAPANAS DE LA PROVINCIA DE DATEM DEL MARAÑON DEL DEPARTAMENTO DE LORETO
ocds-dgv273-seacev3-1229592,SEGURO SOCIAL DE  SALUD,LIMA,services,134277.68,2.0,declarado,5.0,False,"CONTRATACIÓN DEL SERVICIO DE FOTOCOPIADO, HOSPITAL II HUANUCO, HOSPITAL I TINGO MARIA, OFICINA ADMINISTRATIVA Y CAP III METROPOLITANO. DE LA RED ASISTENCIAL HUÁNUCO, POR EL PERIODO DE 12 MESES"
ocds-dgv273-seacev3-1229587,UNIVERSIDAD NACIONAL SAN AGUSTIN,AREQUIPA,goods,480484.2,2.0,declarado,18.0,True,ADQUISICIÓN DE ESTACIONES DE INGENIERIA DE AUTOMATIZACIÓN PARA EL LABORATORIO DE INSTRUMENTACIÓN Y CONTROL DE PROCESOS DE LA ESCUELA PROFESIONAL DE INGENIERIA ELECTRONICA DE LA UNIVERSIDAD NACIONAL DE SAN AGUSTIN DE AREQUIPA
ocds-dgv273-seacev3-1229582,MUNICIPALIDAD DISTRITAL DE SURQUILLO,LIMA,works,1043488.56,2.0,declarado,21.0,True,"CONTRATACION DE LA EJECUCION DE LA OBRA ""MEJORAMIENTO DEL SERVICIO DE ESPACIOS URBANOS EN EL PARQUE JUAN PABLO II - URB LOS SAUCES, SECTOR 10 DISTRITO DE SURQUILLO DE LA PROVINCIA DE LIMA DEL DEPARTAMENTO DE LIMA¿ con CUI N° 2651516"
ocds-dgv273-seacev3-1229576,MUNICIPALIDAD DISTRITAL DE SURQUILLO,LIMA,works,1513284.86,2.0,declarado,18.0,True,"CONTRATACIÓN PARA LA EJECUCION DE OBRA: ""MEJORAMIENTO DEL SERVICIOS DE ESPACIOS PÚBLICOS URBANOS EN EL PARQUE SEÑOR DE LA MISERICORDIA DE LA URB. LOS SAUCES (SEGUNDA ETAPA) - SECTOR 10 DISTRITO DE SURQUILLO DE LA PROVINCIA DE LIMA DEL DEPARTAMENTO DE LIMA"" CON CUI N° 2649079"
ocds-dgv273-seacev3-1229575,GOBIERNO REGIONAL DE AREQUIPA-ZONA DE DESARROLLO INTEGRAL DE SALUD - HOSPITAL GOYENECHE,AREQUIPA,goods,226850.0,2.0,declarado,9.0,True,ADQUISICIÓN INSTITUCIONAL DE CATÉTER ENDOVENOSO PERIFERICO CON FICHA DE HOMOLOGACIÓN (N°18 - N°22 - N°24)
ocds-dgv273-seacev3-1229574,"SUPERINTENDENCIA DE BANCA, SEGUROS Y AFP",LIMA,services,187493.0,2.0,declarado,4.0,False,Servicio de suscripción del módulo de aprendizaje de una plataforma de gestión del capital humano HCM
ocds-dgv273-seacev3-1229570,GOBIERNO REGIONAL DE SAN MARTIN - UNIDAD DE GESTION EDUCATIVA LOCAL DE RIOJA,SAN MARTIN,services,170036.0,2.0,declarado,8.0,True,CONTRATACIÓN DEL SERVICIO DE IMPLEMENTACIÓN DE LOS MÓDULOS DE INTERVENCIÓN RÁPIDA (MIR) PARA INSTITUCIONES EDUCATIVAS DE LA PROVINCIA DE RIOJA.
ocds-dgv273-seacev3-1229567,MUNICIPALIDAD DISTRITAL DE SAN MARCOS,ANCASH,services,109900.0,2.0,declarado,9.0,True,CONTRATACIÓN DE CONSULTORÍA DE OBRA PARA LA SUPERVISIÓN DE LA OBRA MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN EL SISTEMA DE SANEAMIENTO BASICO RURAL DEL CASERIO DE TURURUHUAY DE CENTRO POBLADO PICHIU QUINHUARAGRA
ocds-dgv273-seacev3-1229565,GOBIERNO REGIONAL DE APURIMAC  - UNIDAD EJECUTORA GERENCIA SUB REGIONAL DE COTABAMBAS,APURIMAC,goods,137532.8,2.0,declarado,28.0,False,"ADQUISICION DE TABLEROS ELECTRICOS, PARA EL PROYECTO ""MEJORAMIENTO DEL SERVICIO EDUCATIVO DE INSTITUTO DE EDUCACION SUPERIOR TECNOLOGICO PUBLICO DE HAQUIRA DEL DISTRITO DE HAQUIRA PROVINCIA DE ABANCAY -APURIMAC""."
ocds-dgv273-seacev3-1229563,SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT,LIMA,services,464625.0,2.0,declarado,5.0,True,SERVICIO DE AGENCIAMIENTO DE PASAJES FLUVIALES PARA EL TRASLADO DEL PERSONAL DE LA SUNAT LORETO
ocds-dgv273-seacev3-1229562,MUNICIPALIDAD PROVINCIAL DE ASCOPE,LA LIBERTAD,goods,65778.0,2.0,declarado,6.0,False,"ADQUISICIÓN DE CANASTAS DE ALIMENTOS DEL PROGRAMA DE COMPLEMENTACIÓN ALIMENTARIA (LECHE EVAPORADA ENTERA 390 GR, Y LECHE EVAPORADA ENTERA 170 GR.) ¿ MODALIDAD PANTBC ¿ CORRESPONDIENTE AL PERIODO 2026"
ocds-dgv273-seacev3-1229560,BANCO CENTRAL DE RESERVA DEL PERÚ,LIMA,goods,64085.0,2.0,declarado,14.0,True,"Suministro y recableado de alumbrado, tomacorrientes y fuerza del CAO"
ocds-dgv273-seacev3-1229556,MUNICIPALIDAD PROVINCIAL DE CARLOS FERMIN FITZCARRALD,ANCASH,works,1232436.43,2.0,declarado,8.0,True,"CONTRATACIÓN PARA LA EJECUCIÓN DE LA OBRA: RENOVACIÓN DE CAMPO DEPORTIVO; EN EL(LA) CENTRO POBLADO DE SAN PEDRO DE CANCHABAMBA DISTRITO DE SAN LUIS, PROVINCIA CARLOS FERMÍN FITZCARRALD, DEPARTAMENTO ANCASH¿"
ocds-dgv273-seacev3-1229554,MUNICIPALIDAD DISTRITAL DE CARABAYLLO,LIMA,goods,350064.0,2.0,declarado,22.0,True,Adquisición de equipos de protección personal para el personal de la Subgerencia de Limpieza Pública de la Municipalidad Distrital de Carabayllo
ocds-dgv273-seacev3-1229642,GOBIERNO REGIONAL DE UCAYALI-HOSPITAL DE APOYO DE PUCALLPA,UCAYALI,services,235000.0,2.0,declarado,27.0,True,"CONTRATACIÓN DE SERVICIO DE ACONDICIONAMIENTO DE CONSULTORIOS EXTERNOS EN LA CONTINGENCIA DEL HOSPITAL REGIONAL DE PUCALLPA, DISTRITO DE YARINACOCHA, PROVINCIA DE CORONEL PORTILLO, DEPARTAMENTO DE UCAYALI"
ocds-dgv273-seacev3-1229641,MINISTERIO DEL INTERIOR - PNP UE 001 OGA,LIMA,goods,104589052.75,2.0,declarado,1.0,True,Adquisición de pistolas de puño calibre 9 x 19 mm para la Policía Nacional del Perú
ocds-dgv273-seacev3-1229637,GOBIERNO REGIONAL DE SAN MARTÍN - DIRECCION SUB REGIONAL DE SALUD HUALLAGA C.,SAN MARTIN,goods,109408.0,2.0,declarado,12.0,True,¿ADQUISICIÓN DE REACTIVOS DE LABORATORIO QUE ES DE URGENCIA PARA EL ABASTECIMIENTO DEL HOSPITAL IIE JUANJUI QUE CONFORMAN LA OFICINA GESTIÓN DE SERVICIOS DE SALUD HUALLAGA CENTRAL¿.
ocds-dgv273-seacev3-1229636,EJERCITO PERUANO,LIMA,goods,413450.0,2.0,declarado,14.0,False,"ADQUISICIÓN DE MOTORES FUERA DE BORDA PARA VEHÍCULOS FLUVIALES, PARA LAS UNIDADES DE LA V DIVISIÓN DE EJÉRCITO"
ocds-dgv273-seacev3-1229635,COMISION DE PROMOCION DEL PERU PARA LA EXPORTACION Y EL TURISMO - PROMPERU,LIMA,services,417586.71,2.0,declarado,29.0,True,SERVICIO DE PRODUCCIÓN DE CONTENIDO AUDIOVISUAL Y FOTOGRÁFICO DE PIURA EN EL MARCO DE LA TEMPORADA DE BALLENAS
ocds-dgv273-seacev3-1229634,FUERZA AEREA DEL PERU,LIMA,goods,171360.0,2.0,declarado,8.0,True,ADQUISICIÓN DE MEDICAMENTOS CON FICHA TECNICA PARA LAS IPRESS PP-0135 (SIE-7-2025-SESAN/FAP)
ocds-dgv273-seacev3-1229628,EMPRESA DE GENERACION ELECTRICA DEL SUR S.A.,TACNA,services,286000.0,2.0,declarado,7.0,True,Elaboración de la Modificación del Estudio de lmpacto Ambiental SemidetaIIado (EIA-SD) de Ia Central Hidroeléctrica Moquegua 3
ocds-dgv273-seacev3-1229624,MUNICIPALIDAD DISTRITAL DE NUEVO CHIMBOTE,ANCASH,services,198291.2,2.0,declarado,15.0,True,"EJECUCIÓN DEL SERVICIO: MANTENIMIENTO DE SEÑALIZACIÓN HORIZONTAL EN LA AV. A, DISTRITO DE NUEVO CHIMBOTE - SANTA - ANCASH"
ocds-dgv273-seacev3-1229623,MUNICIPALIDAD DISTRITAL DE HUAYLLAHUARA,HUANCAVELICA,works,806928.1,2.0,declarado,3.0,True,CONTRATACIÓN PARA LA EJECUCIÓN DE LA OBRA:\n¿CREACION DE LOS SERVICIOS OPERATIVOS O MISIONALES INSTITUCIONALES EN EL LOCAL COMUNAL DE USOS MÚLTIPLES DE CENTRO POBLADO HUAYLLAHUARA DISTRITO DE HUAYLLAHUARA DE LA PROVINCIA DE HUANCAVELICA DEL DEPARTAMENTO DE HUANCAVELICA¿ con Código Único de Inversion
ocds-dgv273-seacev3-1229612,COMISIÓN NACIONAL PARA EL DESARROLLO Y VIDA SIN DROGAS - DEVIDA,LIMA,services,78450.0,2.0,declarado,21.0,True,"SERVICIO DE ORGANIZACIÓN DE EVENTOS PARA EL II FESTIVAL DE LA MIEL AMAZONAS 2026 ¿ ¿ENDULZATE PERU¿, PARA LA ACTIVIDAD ¿PROMOCIÓN DE LA ASOCIATIVIDAD DE PRODUCTORES AGRÍCOLAS Y NO AGRÍCOLAS DE ZONAS DE INFLUENCIA COCALERA¿ EN EL ÁMBITO DE LA OFICINA ZONAL JAÉN - DEVIDA."
ocds-dgv273-seacev3-1229610,MUNICIPALIDAD PROVINCIAL DE DOS DE MAYO - LA UNION,HUANUCO,works,1396847.09,2.0,declarado,15.0,True,"EJECUCIÓN DE LA OBRA IOARR: ""RENOVACIÓN DE PUENTE; EN EL(LA) PUENTE RARAC DE LA VIA VECINAL HU-704 CASERIO NUNASH A C.P PACHAS DISTRITO DE PACHAS, PROVINCIA DOS DE MAYO, DEPARTAMENTO HUANUCO¿ CON CUI: 2671874"
ocds-dgv273-seacev3-1229608,MUNICIPALIDAD DISTRITAL DE SAN ISIDRO - LIMA,LIMA,services,76500.0,2.0,declarado,6.0,True,SERVICIO PARA LA MEDICIÓN DE LA HUELLA HÍDRICA Y HUELLA DE CARBONO APLICADOS A LA MUNICIPALIDAD DE SAN ISIDRO PERIODOS 2024 - 2025
ocds-dgv273-seacev3-1229607,MUNICIPALIDAD DISTRITAL DE PARANDAY,LA LIBERTAD,services,670114.45,2.0,declarado,12.0,True,"SERVICIO FABRICACIÓN E INSTALACION DE COBERTURA AUTOPORTANTE PARA LA EJECUCION DE LA OBRA: ¿MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE PRACTICA DEPORTIVA Y/O RECREATIVA EN ESTADIO MUNICIPAL DE PARANDAY, DISTRITO DE PARANDAY DE LA PROVINCIA DE OTUZCO DEL DEPARTAMENTO DE LA LIBERTAD¿ CON CUI: 2593615"
ocds-dgv273-seacev3-1229605,MUNICIPALIDAD DISTRITAL DE NUEVO CHIMBOTE,ANCASH,services,198152.67,2.0,declarado,14.0,True,EJECUCIÓN DEL SERVICIO: MANTENIMIENTO DE SEÑALIZACIÓN HORIZONTAL EN EL A.H. VILLA LAS PALMAS DEL DISTRITO DE NUEVO CHIMBOTE DE LA PROVINCIA DE SANTA DEL DEPARTAMENTO DE ANCASH
ocds-dgv273-seacev3-1229604,MUNICIPALIDAD DISTRITAL DE NUEVO CHIMBOTE,ANCASH,services,130911.52,2.0,declarado,7.0,True,EJECUCIÓN DEL SERVICIO: MANTENIMIENTO DEL PARQUE EL DORADO DE LA MZ D LOTE 1 DEL H.U.P. EL DORADO DEL DISTRITO DE NUEVO CHIMBOTE DE LA PROVINCIA DE SANTA DEL DEPARTAMENTO DE ANCASH
ocds-dgv273-seacev3-1229689,SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT,LIMA,services,478202.4,2.0,declarado,28.0,True,SERVICIO DE SUPERVISIÓN DE MANTENIMIENTO DE EQUIPOS ELECTROMECÁNICOS PARA EL CENTRO DE ATENCIÓN EN FRONTERA SANTA ROSA - TACNA
ocds-dgv273-seacev3-1229683,MUNICIPALIDAD DISTRITAL DE SAN MARCOS,ANCASH,goods,179950.0,2.0,declarado,7.0,True,"ADQUISICIÓN DE MAQUINARIAS PARA EL PLAN DE NEGOCIO DENOMINADO: ""MEJORAMIENTO DE LA PRODUCCION DE ESTRUCTURAS METALICAS DE LA EMPRESA PINTOKUNA S.A.C, DEL CENTRO POBLADO LA MERCED DE GAUCHO, DISTRITO DE SAN MARCOS, PROVINCIA HUARI, REGION ANCASH"", CON CU 2720425."
ocds-dgv273-seacev3-1229681,SEGURO SOCIAL DE  SALUD,LIMA,services,323263.35,2.0,declarado,7.0,True,CONTRATACION DEL SERVICIO DE INTERMEDIACION LABORAL DE LAVANDERIA DE ROPA HOSPITALARIA PARA LA RED ASISTENCIAL LORETO - PERIODO DE 12 MESES
ocds-dgv273-seacev3-1229677,MUNICIPALIDAD DISTRITAL DE SAN ANTONIO,MOQUEGUA,services,624400.0,2.0,declarado,18.0,False,"SERVICIO DE ALQUILER DE RETROEXCAVADORA PARA LA OBRA CREACIÓN DE LOS SERVICIOS DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS EN LAS ASOCIACIONES DE VIVIENDA DE LA JUNTA VECINAL DE LA JUNTA VECINAL PAMPAS DE SAN ANTONIO, PROVINCIA MARISCAL NIETO, DEPARTAMENTO DE MOQUEGUA"
ocds-dgv273-seacev3-1229672,II DIRECCION TERRITORIAL DE POLICIA CHICLAYO,LAMBAYEQUE,services,46392.0,2.0,declarado,,False,"SERVICIO DE ALIMENTACION PARA EL PERSONAL PNP OFICIALES PNP DE ARMAS Y SERVICIOS PERTENECIENTES A LA CPNP MORROPE ""C"" DE LA REGPOL LAMBAYEQUE"
ocds-dgv273-seacev3-1229671,INSTITUTO PERUANO DEL DEPORTE,LIMA,services,207360.0,2.0,declarado,10.0,True,SERVICIO DE ABASTECIMIENTO DE AGUA POTABLE MEDIANTE CAMIÓN CISTERNA PARA LAS INSTALACIONES DEL PANAMERICANO COSTA VERDE
ocds-dgv273-seacev3-1229670,INSTITUTO VIAL PROVINCIAL MUNICIPAL DE SAN MARCOS,CAJAMARCA,services,89764.0,2.0,declarado,9.0,True,SERVICIO DE MANTENIMIENTO RUTINARIO DEL CAMINO VECINAL NO PAVIMENTADO TRAMO: EMP. PE-3N - CAMPO ALEGRE - COLPON - PTE. PORTACHUELO (14+540 KM)
ocds-dgv273-seacev3-1229668,MUNICIPALIDAD PROVINCIAL DE UCAYALI - CONTAMANA,LORETO,services,244087.82,2.0,declarado,3.0,True,"SUPERVISIÓN DE OBRA: MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA, EN LA CALLE MANUEL E. ROJAS 4 Y 5, REQUENA CUADRAS 1 Y 2, Y PASAJE BARSESATH, CUADRAS 2 Y 3 DE LA CIUDAD DE CONTAMANA, DEL DISTRITO DE CONTAMANA, PROVINCIA DE UCAYALI, DEPARTAMENTO DE LORETO I ETAPA ¿ CUI N° 2643340"
ocds-dgv273-seacev3-1229666,SERVICIO NACIONAL DE AREAS NATURALES PROTEGIDAS POR EL ESTADO - SERNANP,LIMA,goods,137742.8,2.0,declarado,17.0,True,ADQUISICION DE CINCUENTA Y DOS (52) EQUIPOS PORTATILES CON 52 POWER BANK (BATERIA ADICIONAL) PARA EL USO DEL SMART MOBILE POR EL PERSONAL DE LAS AREAS NATURALES PROTEGIDAS
ocds-dgv273-seacev3-1229659,MUNICIPALIDAD DISTRITAL DE SAN MARCOS,ANCASH,goods,199000.0,2.0,declarado,2.0,True,"ADQUISICIÓN DE SEMOVIENTES (VAQUILLONAS BROW SWISS) PARA EL PLAN DE NEGOCIO DENOMINADO: ""MEJORAMIENTO DE LA PRODUCCION DE LECHE Y CARNE DE VACUNO DE LA EMPRESA MUNDO DE LAS HORMIGAS S.A.C., DEL CENTRO POBLADO DE PUJUN, DISTRITO SAN MARCOS, PROVINCIA HUARI, REGION ANCASH"", CON CU 2720471."
ocds-dgv273-seacev3-1229658,MUNICIPALIDAD PROVINCIAL DE SANCHEZ CARRION - HUAMACHUCO,LA LIBERTAD,works,0.0,2.0,declarado,,False,"EJECUCIÓN DE OBRA: MEJORAMIENTO DEL SERVICIO DE EDUCACIÓN SECUNDARIA EN I.E. 80164 DE CENTRO POBLADO LLAMPA, DISTRITO DE HUAMACHUCO, DE LA PROVINCIA DE SÁNCHEZ CARRIÓN DEL DEPARTAMENTO DE LA LIBERTAD I ETAPA CON CUI N° 2624288."
ocds-dgv273-seacev3-1229655,GOBIERNO REGIONAL DE PIURA - INSTITUTOS SUPERIORES DE EDUCACION PUBLICA REGIONAL DE PIURA,PIURA,services,473000.0,2.0,declarado,12.0,True,"CONTRATACIÓN PARA EL SERVICIO DE SEGURIDAD Y VIGILANCIA PARA LAS INSTALACIONES DEL INSTITUTO DE EDUCACIÓN SUPERIOR TECNOLÓGICO PÚBLICO LUCIANO CASTILLO COLONNA, DISTRITO DE PARIÑAS, PROVINCIA DE TALARA, REGIÓN PIURA"
